Date,Open,High,Low,Close,Volume,Turnover
2019-10-23,14640.85,14911.2,14566.55,14833.35,77030948.0,54165400000.0
2019-10-24,14956.65,14970.35,14756.55,14781.5,51576928.0,39634300000.0
2019-10-25,14883.4,14943.75,14720.85,14898.85,,
2019-10-27,15012.45,15058.45,14916.05,14956.4,4721747.0,3423200000.0
2019-10-29,14980.15,15199.9,14970.5,15181.4,35883005.0,30843700000.0
2019-10-30,15343.7,15419.65,15212.75,15395.65,41161977.0,34754200000.0
2019-10-31,15436.3,15657.75,15417.0,15559.4,48285119.0,41094600000.0
2019-11-01,15575.35,15636.3,15411.8,15471.2,29764342.0,25926400000.0
2019-11-04,15474.0,15803.35,15428.5,15591.3,46736702.0,36747700000.0
2019-11-05,15613.1,15613.1,15422.8,15533.45,25846772.0,21983000000.0
2019-11-06,15554.05,15647.05,15440.4,15561.3,40153010.0,32797399999.999996
2019-11-07,15635.5,15639.7,15532.15,15624.4,24251273.0,19627000000.0
2019-11-08,15646.4,15658.15,15355.7,15383.3,21722268.0,19516900000.0
2019-11-11,15343.25,15354.05,15228.8,15308.55,16836070.0,15619800000.0
2019-11-13,15307.9,15374.05,15192.3,15240.95,28471486.0,24364699999.999996
2019-11-14,15292.9,15410.3,15217.3,15388.75,25379073.0,21084800000.0
2019-11-15,15425.05,15471.15,15287.1,15310.6,18374737.0,16781400000.000002
2019-11-18,15326.8,15373.85,15251.0,15295.25,22066550.0,16315200000.0
2019-11-19,15318.65,15371.8,15256.85,15304.85,25599935.0,21077199999.999996
2019-11-20,15349.05,15349.05,15235.0,15318.5,19887942.0,17590000000.0
2019-11-21,15353.7,15435.4,15279.4,15293.95,21612732.0,17855000000.0
2019-11-22,15216.55,15220.05,14931.35,14995.9,29495740.0,24016000000.0
2019-11-25,15002.2,15112.9,14950.95,15100.6,17414541.0,15295600000.0
2019-11-26,15174.65,15212.65,14867.45,14922.15,54958881.0,44793600000.0
2019-11-27,14957.5,15049.0,14946.55,15022.15,15023394.0,14014600000.0
2019-11-28,15069.15,15136.2,15042.65,15121.75,14650309.0,13950400000.0
2019-11-29,15132.95,15147.25,14964.25,14998.05,13785332.0,11590200000.0
2019-12-02,15056.85,15070.65,14819.4,14852.0,26527817.0,22332800000.000004
2019-12-03,14870.9,14956.45,14808.4,14920.75,23102025.0,21035300000.000004
2019-12-04,14918.5,15188.55,14896.6,15175.15,27219694.0,22956800000.0
2019-12-05,15164.15,15385.45,15101.8,15367.5,28794873.0,24500800000.0
2019-12-06,15383.45,15390.05,15269.25,15289.6,16934648.0,13637900000.0
2019-12-09,15309.7,15322.55,15136.25,15157.15,18193828.0,15272300000.0
2019-12-10,15120.05,15123.35,14903.25,14946.5,20105891.0,18599500000.0
2019-12-11,14972.0,15147.35,14963.65,15130.3,22965246.0,21297500000.0
2019-12-12,15151.1,15184.15,14890.6,14972.65,27121407.0,27502300000.0
2019-12-13,14987.9,15221.45,14965.15,15200.55,30121794.0,26855000000.0
2019-12-16,15263.75,15446.25,15223.1,15348.7,28614674.0,26667900000.0
2019-12-17,15417.55,15670.35,15387.2,15637.15,35675500.0,35897400000.0
2019-12-18,15680.5,15835.8,15649.15,15710.65,46723697.0,45259300000.0
2019-12-19,15741.2,15835.5,15654.7,15812.95,25099747.0,26298300000.0
2019-12-20,15811.95,15890.95,15781.25,15844.55,29982814.0,27396100000.0
2019-12-23,15811.4,15936.0,15809.05,15865.5,15891898.0,14147000000.0
2019-12-24,15877.4,15880.15,15739.45,15778.2,16014503.0,15701900000.0
2019-12-26,15784.45,15806.85,15690.95,15706.45,17848305.0,14722400000.0
2019-12-27,15740.4,15824.15,15657.5,15780.7,16652327.0,14588900000.000002
2019-12-30,15801.5,15868.95,15715.1,15775.0,16249651.0,14009900000.0
2019-12-31,15754.05,15775.25,15634.5,15652.4,19595240.0,15633900000.000002
2020-01-01,15705.9,15746.25,15676.7,15722.15,9390770.0,7963700000.0
2020-01-02,15754.9,15762.1,15679.65,15709.65,15228631.0,13596199999.999998
2020-01-03,15727.6,16004.45,15722.65,15936.6,26007478.0,24708700000.0
2020-01-06,15934.6,16067.65,15831.85,15879.8,24001823.0,20109200000.0
2020-01-07,15893.35,15988.7,15799.8,15895.2,24228858.0,18968700000.0
2020-01-08,15840.9,15974.85,15816.8,15953.45,27441490.0,27053400000.0
2020-01-09,15970.65,16017.25,15857.25,15925.15,27876904.0,25088100000.0
2020-01-10,16040.65,16059.35,15930.65,15959.9,20204002.0,16597400000.0
2020-01-13,16135.5,16275.2,16075.75,16225.9,61139484.0,46608000000.0
2020-01-14,16238.15,16385.95,16226.9,16362.35,34531792.0,26902700000.0
2020-01-15,16354.2,16366.75,16217.1,16346.85,35215518.0,26598000000.0
2020-01-16,16372.15,16423.85,16277.25,16381.65,26236130.0,19882800000.0
2020-01-17,16396.5,16447.35,16310.75,16356.6,20023292.0,17348000000.0
2020-01-20,16389.6,16465.05,16162.5,16207.15,27054398.0,25980100000.000004
2020-01-21,16190.8,16221.5,16133.6,16175.2,17456561.0,14476800000.0
2020-01-22,16245.95,16404.6,16211.8,16334.55,26848118.0,21695600000.0
2020-01-23,16380.6,16501.2,16367.75,16474.4,30024513.0,25227600000.000004
2020-01-24,16410.5,16498.75,16356.95,16472.75,21184459.0,17762000000.0
2020-01-27,16456.2,16483.9,16385.65,16393.55,13611766.0,11650100000.0
2020-01-28,16442.85,16448.05,16320.6,16429.75,19676966.0,16709800000.0
2020-01-29,16513.2,16577.95,16452.0,16479.3,22195772.0,20652300000.0
2020-01-30,16509.0,16514.1,16287.75,16327.9,18889354.0,17150400000.0
2020-01-31,16333.15,16365.8,16098.45,16144.15,26267958.0,21926800000.0
2020-02-01,16138.6,16319.75,15968.5,16282.65,20546938.0,19503000000.0
2020-02-03,16282.0,16418.9,16034.3,16059.9,28969680.0,25325800000.0
2020-02-04,16174.8,16377.45,16155.8,16350.85,25185175.0,21888700000.0
2020-02-05,16354.45,16463.6,16283.25,16448.55,21910979.0,17673300000.0
2020-02-06,16480.75,16621.35,16330.65,16371.15,23961376.0,19850900000.0
2020-02-07,16453.0,16493.25,16382.4,16470.15,15721118.0,13279800000.0
2020-02-10,16481.5,16522.4,16306.25,16431.9,18044996.0,14896700000.0
2020-02-11,16482.4,16512.1,16409.15,16452.3,16987352.0,12671700000.0
2020-02-12,16462.25,16599.05,16419.45,16538.1,18606682.0,13932700000.0
2020-02-13,16578.75,16696.85,16513.75,16673.05,18884410.0,14928000000.0
2020-02-14,16682.3,16828.2,16624.25,16642.75,19636956.0,16344600000.0
2020-02-17,16707.65,16737.65,16596.2,16647.7,13895849.0,12410600000.0
2020-02-18,16586.9,16773.2,16526.4,16748.75,20798165.0,18172400000.0
2020-02-19,16796.4,16882.45,16754.25,16772.45,16905540.0,14673699999.999998
2020-02-20,16826.3,16843.65,16623.9,16649.4,20306178.0,17579700000.0
2020-02-24,16642.75,16749.25,16416.85,16461.8,23422521.0,20233500000.0
2020-02-25,16490.4,16642.4,16443.25,16562.5,25320628.0,22129300000.0
2020-02-26,16497.15,16539.25,16297.25,16332.25,26844091.0,21939699999.999996
2020-02-27,16244.95,16258.65,16053.7,16123.8,24504768.0,18891000000.0
2020-02-28,15726.15,15788.45,15156.8,15212.95,42938991.0,33553600000.0
2020-03-02,15355.05,15722.0,15298.0,15427.65,36517724.0,27398200000.0
2020-03-03,15615.05,15793.1,15495.7,15723.2,29631724.0,23949100000.0
2020-03-04,15824.9,15919.95,15612.75,15864.3,32079819.0,26006500000.0
2020-03-05,15912.05,16150.6,15841.1,15871.35,26935544.0,23282700000.0
2020-03-06,15607.35,15699.95,15443.0,15663.45,26044423.0,20194300000.0
2020-03-09,15333.55,15371.0,14705.4,14854.9,36824488.0,27433000000.0
2020-03-11,14524.15,14823.8,14356.1,14681.4,43270683.0,34987400000.0
2020-03-12,14177.4,14231.95,13317.65,13384.8,42866258.0,34427600000.0
2020-03-13,12561.95,13835.35,11624.85,13539.1,47446373.0,34542700000.0
2020-03-16,12963.7,13078.65,12355.15,12451.35,49460331.0,35243100000.0
2020-03-17,12517.5,12677.2,11999.55,12099.25,44085983.0,27720800000.0
2020-03-18,12287.8,12451.1,11643.9,11753.0,45464744.0,29524600000.0
2020-03-19,11183.95,11698.3,10991.25,11340.0,52457773.0,29377100000.0
2020-03-20,11382.4,12710.55,11363.5,12363.4,66433629.0,42464200000.0
2020-03-23,11328.25,11602.45,11108.65,11179.6,44666228.0,28464200000.0
2020-03-24,11159.75,12053.8,11159.3,11865.05,51315528.0,32373700000.0
2020-03-25,11856.9,12514.25,11657.25,12233.35,47599771.0,26918000000.0
2020-03-26,12496.95,12751.55,12306.35,12535.6,47125315.0,29793100000.0
2020-03-27,12778.15,12949.6,12403.85,12569.1,43319863.0,26690200000.0
2020-03-30,12152.95,12774.6,12152.95,12318.8,40751093.0,32166800000.0
2020-03-31,12681.75,12930.8,12466.6,12763.65,38751042.0,24627300000.0
2020-04-01,12680.5,12690.6,11989.6,12045.85,40937782.0,25796600000.0
2020-04-03,12129.85,12146.95,11621.2,11680.05,40624880.0,25392900000.0
2020-04-07,12147.0,12647.4,12132.3,12588.95,39434204.0,26440300000.000004
2020-04-08,12468.6,12897.5,12437.75,12491.55,40359706.0,27729300000.0
2020-04-09,12810.8,12867.35,12648.8,12728.55,36108851.0,25314899999.999996
2020-04-13,12698.85,12795.7,12527.15,12603.1,28465964.0,16881400000.000002
2020-04-15,12792.45,12951.4,12661.0,12702.6,47886382.0,28179800000.0
2020-04-16,12430.3,12605.4,12205.9,12463.6,69388542.0,37125400000.0
2020-04-17,12878.35,12992.05,12596.65,12649.25,46523852.0,35188300000.0
2020-04-20,12812.6,12937.95,12742.55,12847.65,39177267.0,23436300000.0
2020-04-21,12513.65,12632.5,12375.8,12408.85,37281970.0,23575900000.0
2020-04-22,12393.9,12619.45,12322.95,12571.3,27595949.0,17834600000.0
2020-04-23,12639.8,13199.75,12596.6,13128.2,39760721.0,28954400000.0
2020-04-24,13001.9,13101.4,12792.9,12816.2,32522500.0,20471500000.0
2020-04-27,12957.35,13248.95,12928.05,13121.15,40245218.0,26537300000.0
2020-04-28,13301.95,13317.2,13067.75,13133.65,38809479.0,23121600000.0
2020-04-29,13250.6,13470.8,13144.8,13424.95,37634296.0,25337100000.0
2020-04-30,13841.6,14212.1,13750.25,14108.35,61232875.0,40844500000.0
2020-05-04,13646.1,13700.25,13424.35,13454.25,48661828.0,29477100000.0
2020-05-05,13637.8,13667.85,13351.45,13388.0,35386135.0,21057000000.0
2020-05-06,13437.3,13580.05,13262.25,13394.7,39758016.0,28698300000.0
2020-05-07,13408.0,13489.55,13268.4,13292.7,48556960.0,28910600000.0
2020-05-08,13509.45,13530.85,13324.0,13403.6,37686915.0,24054800000.0
2020-05-11,13521.6,13763.8,13489.25,13593.55,29773180.0,18836800000.0
2020-05-12,13537.15,13733.5,13480.75,13687.75,32012528.0,21513600000.0
2020-05-13,13960.35,13960.35,13612.8,13776.95,26694109.0,17750700000.0
2020-05-14,13396.05,13483.7,13246.8,13293.7,40148565.0,24755000000.0
2020-05-15,13375.45,13375.8,13108.4,13196.35,30451382.0,20514500000.0
2020-05-18,13278.25,13408.8,13109.95,13314.4,35386297.0,23259100000.0
2020-05-19,13272.35,13524.2,13197.6,13446.6,28258885.0,18977000000.0
2020-05-20,13443.5,13556.9,13362.55,13517.35,27891431.0,16686300000.000002
2020-05-21,13495.4,13732.0,13468.5,13647.9,28463847.0,18984400000.0
2020-05-22,13622.25,13902.8,13571.65,13842.65,37846561.0,27921800000.0
2020-05-26,13860.85,13930.85,13522.95,13574.95,28744390.0,21410300000.000004
2020-05-27,13667.15,14017.05,13488.1,13952.9,40527119.0,22538000000.0
2020-05-28,13964.9,14068.3,13759.15,14028.6,41069796.0,23968200000.0
2020-05-29,13893.4,14080.55,13762.95,14010.5,86621593.0,51304900000.0
2020-06-01,14155.65,14431.35,14140.85,14307.1,45071018.0,27863900000.0
2020-06-02,14358.0,14492.3,14269.7,14422.4,34083952.0,22619600000.0
2020-06-03,14507.25,14549.0,14317.2,14361.7,40000346.0,27312800000.000004
2020-06-04,14380.85,14695.1,14380.85,14627.45,44632910.0,30828800000.0
2020-06-05,14715.9,14732.85,14599.75,14627.45,38692339.0,26093300000.0
2020-06-08,14824.75,14990.25,14713.45,14894.6,48671642.0,28169500000.0
2020-06-09,14869.4,14983.2,14712.3,14737.8,39022707.0,25613900000.0
2020-06-10,14774.8,14882.6,14690.9,14842.05,39353796.0,29681900000.0
2020-06-11,14823.95,14840.65,14585.45,14619.45,34682725.0,23531700000.0
2020-06-12,14125.8,14442.65,14123.55,14402.75,35505375.0,22895800000.0
2020-06-15,14444.25,14571.95,14238.05,14396.7,35512340.0,19973500000.0
2020-06-16,14634.0,14667.4,14375.5,14450.8,32450686.0,20430600000.0
2020-06-17,14418.8,14559.55,14382.95,14478.45,36461423.0,21032399999.999996
2020-06-18,14478.65,14623.95,14443.0,14551.25,23438227.0,14927600000.0
2020-06-19,14532.7,14625.8,14422.45,14499.8,58724892.0,41704500000.0
2020-06-22,14537.8,14550.35,14432.45,14463.65,27930417.0,19343700000.0
2020-06-23,14398.45,14725.4,14320.7,14680.4,45654691.0,30208300000.0
2020-06-24,14675.7,14761.2,14547.2,14581.45,36295639.0,23332600000.000004
2020-06-25,14486.4,14590.5,14383.6,14411.2,36328156.0,25312399999.999996
2020-06-26,14496.7,15086.0,14476.45,14994.65,70776175.0,52540700000.0
2020-06-29,14874.2,14979.2,14737.45,14768.0,28115701.0,21471600000.0
2020-06-30,14812.7,14854.4,14692.45,14754.3,25878721.0,20397200000.0
2020-07-01,14767.35,14842.85,14704.5,14732.1,19829830.0,15649000000.0
2020-07-02,14803.5,15195.2,14782.45,15122.55,41173275.0,31460500000.0
2020-07-03,15164.25,15336.85,15148.5,15285.9,27211456.0,23274300000.0
2020-07-06,15351.7,15580.5,15351.7,15464.95,31946250.0,27822500000.0
2020-07-07,15528.05,15806.85,15440.1,15784.95,51583702.0,44864200000.0
2020-07-08,15765.0,15765.05,15473.5,15513.65,28423066.0,22115900000.0
2020-07-09,15572.35,15663.45,15468.4,15535.95,26614822.0,22298200000.0
2020-07-10,15471.7,15656.05,15417.5,15565.2,27603484.0,32740400000.0
2020-07-13,15643.1,15885.55,15624.8,15819.2,44758097.0,31245100000.000004
2020-07-14,15779.5,15941.65,15611.85,15640.55,42035185.0,29283200000.0
2020-07-15,15853.8,16624.65,15830.5,16459.8,193789507.0,93543200000.0
2020-07-16,16971.25,17491.15,16715.75,16926.05,190528467.0,145683400000.0
2020-07-17,16936.95,16975.2,16693.35,16821.35,88190381.0,66494799999.99999
2020-07-20,16880.35,17376.15,16849.15,17258.3,61171408.0,43749100000.0
2020-07-21,17453.35,17514.05,17219.7,17273.2,63696830.0,38721700000.0
2020-07-22,17317.3,17321.7,16978.4,17076.05,38314440.0,30235500000.0
2020-07-23,17071.8,17082.55,16949.15,17045.2,35746371.0,27718200000.0
2020-07-24,16944.55,17322.7,16944.55,17286.0,75742251.0,55819500000.0
2020-07-27,17323.0,17735.65,17290.55,17626.75,65300353.0,55170800000.0
2020-07-28,17647.9,18103.65,17634.4,18042.75,74553839.0,66432100000.0
2020-07-29,17959.8,18108.7,17783.3,17880.5,45738746.0,44831899999.99999
2020-07-30,17995.25,18252.7,17967.2,18003.55,63655744.0,52468400000.0
2020-07-31,18166.3,18353.5,17909.3,18071.85,47148830.0,40324200000.0
2020-08-03,18099.4,18140.85,17840.3,17965.8,33148225.0,30418100000.0
2020-08-04,18029.4,18092.0,17716.4,17808.0,36316763.0,30781800000.0
2020-08-05,17889.55,18139.25,17818.15,17869.8,35461274.0,34703900000.0
2020-08-06,18009.7,18222.8,17943.85,18188.75,43928212.0,42125500000.0
2020-08-07,18182.3,18182.3,17977.7,18004.15,32147519.0,28822900000.0
2020-08-10,18090.25,18205.25,18016.8,18159.55,25995789.0,24290000000.0
2020-08-11,18202.5,18331.65,18036.5,18057.1,30791515.0,27188800000.0
2020-08-12,18077.15,18109.8,17900.0,18066.0,38941130.0,33683400000.0
2020-08-13,18141.35,18344.05,18032.9,18107.2,35340992.0,28845300000.000004
2020-08-14,18137.3,18230.1,17994.65,18022.65,25683414.0,21951600000.0
2020-08-17,18136.65,18306.95,18103.3,18223.6,39287276.0,30227300000.0
2020-08-18,18318.6,18375.15,18209.55,18270.35,31630641.0,26148800000.0
2020-08-19,18340.0,18354.8,18187.55,18210.85,31996010.0,27252100000.0
2020-08-20,18181.4,18252.3,18083.25,18126.1,28969479.0,23354000000.0
2020-08-21,18266.9,18282.55,18047.95,18065.3,27400017.0,22888400000.0
2020-08-24,18092.55,18112.9,17915.6,18010.95,21939454.0,19209400000.0
2020-08-25,18028.8,18047.5,17914.5,17973.7,25259590.0,19716100000.0
2020-08-26,18022.7,18156.15,17940.7,18128.0,26805518.0,22232300000.0
2020-08-27,18231.95,18305.55,18075.75,18102.65,24755603.0,23808000000.0
2020-08-28,18216.3,18253.6,18093.45,18122.0,30027812.0,26797500000.0
2020-08-31,18163.25,18426.4,17791.85,17928.85,56325024.0,45764799999.99999
2020-09-01,17954.6,18154.4,17775.65,17814.05,34706136.0,28143700000.0
2020-09-02,17860.65,18114.85,17858.3,18076.95,25978209.0,22173900000.0
2020-09-03,18148.25,18497.95,18108.0,18348.55,52661756.0,39412800000.0
2020-09-04,18049.2,18259.8,18012.8,18073.95,32772895.0,30941900000.0
2020-09-07,18093.05,18208.95,17962.35,18176.8,28440598.0,27120000000.0
2020-09-08,18304.25,18671.75,18213.55,18395.75,63093305.0,56223800000.0
2020-09-09,18264.2,18439.55,18193.45,18261.5,42012167.0,29477000000.0
2020-09-10,18385.95,18416.75,18217.1,18395.85,25919043.0,21871100000.0
2020-09-11,18347.65,18740.85,18338.1,18633.25,69088545.0,45516899999.99999
2020-09-14,18804.85,19592.3,18799.55,19505.1,116474993.0,96168400000.0
2020-09-15,19511.5,19823.0,19392.35,19627.3,71513230.0,61904900000.0
2020-09-16,19642.3,19802.4,19533.7,19770.35,42624756.0,36623700000.0
2020-09-17,19660.45,20014.65,19605.05,19817.7,79572241.0,67888300000.0
2020-09-18,19889.95,20067.7,19777.75,19827.05,53710748.0,47620000000.0
2020-09-21,19855.55,20331.6,19683.85,19728.95,81628151.0,70754200000.0
2020-09-22,19813.35,20113.4,19376.7,19866.1,78060036.0,70403200000.0
2020-09-23,20016.8,20226.3,19615.15,19805.65,72280817.0,68431700000.0
2020-09-24,19630.3,19658.0,18914.7,18973.0,60442974.0,59207800000.0
2020-09-25,19108.75,19678.5,19077.85,19629.35,73896271.0,68565700000.0
2020-09-28,19774.75,19836.95,19463.65,19783.0,42999900.0,41669200000.0
2020-09-29,19891.05,20146.35,19782.35,19831.8,53165389.0,54711700000.0
2020-09-30,19880.6,20048.55,19741.65,19951.3,41295106.0,37948000000.0
2020-10-01,20129.8,20196.05,20009.3,20110.4,33451946.0,30095900000.0
2020-10-05,20375.9,20940.9,20341.45,20809.0,93778580.0,96556000000.0
2020-10-06,20995.3,20995.3,20573.9,20896.75,61586598.0,60368800000.0
2020-10-07,20897.55,21121.6,20771.65,21017.4,49333337.0,54638200000.0
2020-10-08,21531.85,22169.3,21501.95,21697.25,195719585.0,168714900000.00003
2020-10-09,21703.45,21922.75,21540.65,21837.6,89098535.0,69632500000.0
2020-10-12,21990.85,22320.0,21845.05,22202.1,90153508.0,73618600000.0
2020-10-13,22230.2,22619.0,22186.05,22492.6,90615095.0,84665800000.0
2020-10-14,22475.85,22490.3,22129.95,22204.05,123239708.0,94496900000.0
2020-10-15,22473.65,22570.5,21364.15,21567.3,119880829.0,114325200000.0
2020-10-16,21638.25,21908.8,21247.55,21538.15,98056445.0,94406900000.0
2020-10-19,21683.8,21683.8,21354.9,21391.9,55459980.0,55955100000.0
2020-10-20,21397.5,21779.8,21346.05,21694.35,64738566.0,61583600000.0
2020-10-21,21757.05,21892.3,21406.1,21577.65,55941908.0,63231500000.0
2020-10-22,21480.7,21767.05,21290.45,21413.5,44440236.0,50931200000.0
2020-10-23,21546.65,21621.6,21385.15,21523.6,39000789.0,45238100000.00001
2020-10-26,21493.3,21595.8,21148.65,21265.7,43358188.0,51066000000.0
2020-10-27,21287.1,21371.6,20932.7,21023.4,39067556.0,41525100000.0
2020-10-28,21121.9,21194.75,20701.0,20810.3,36566855.0,37507400000.0
2020-10-29,20667.7,20961.05,20548.3,20876.95,33439686.0,35039800000.0
2020-10-30,20912.95,21197.3,20797.5,20916.85,42683520.0,44493800000.0
2020-11-02,20964.15,21012.45,20669.35,20732.3,26957480.0,28904600000.0
2020-11-03,20792.25,21017.95,20679.65,20736.0,28716284.0,30967600000.000004
2020-11-04,20769.9,21468.45,20765.8,21104.55,54323194.0,54793200000.0
2020-11-05,21383.7,21596.0,21284.6,21385.65,32997884.0,35347500000.0
2020-11-06,21435.15,21582.2,21251.55,21492.25,30195591.0,35539100000.0
2020-11-09,21751.65,21926.9,21620.55,21820.15,35832369.0,40588500000.0
2020-11-10,21633.1,21633.1,20862.7,20978.5,50745235.0,55472500000.0
2020-11-11,21029.25,21365.65,20967.8,21330.45,42104118.0,45620500000.0
2020-11-12,21380.2,21610.05,21291.7,21363.35,27527225.0,32540600000.0
2020-11-13,21305.35,21462.0,21219.8,21436.85,22913760.0,27687300000.0
2020-11-14,21604.4,21618.9,21532.85,21552.75,3183435.0,3804300000.0
2020-11-17,21704.05,21706.2,21361.45,21488.55,34794218.0,39196500000.0
2020-11-18,21519.15,21557.1,21153.85,21314.85,31269752.0,35304100000.0
2020-11-19,21285.75,21451.8,21070.25,21114.45,40370055.0,42033300000.0
2020-11-20,21275.35,21500.65,21121.75,21409.25,34638255.0,39841300000.0
2020-11-23,21551.85,22047.05,21432.65,22007.05,41566212.0,45114200000.0
2020-11-24,22099.6,22281.85,22016.95,22064.3,42113721.0,45077500000.0
2020-11-25,22087.9,22132.9,21675.9,21705.9,31668960.0,35672500000.0
2020-11-26,21717.4,21919.15,21544.05,21859.9,36603487.0,38211800000.0
2020-11-27,21879.15,21972.95,21701.3,21764.9,81455555.0,100728200000.0
2020-12-01,21921.1,22216.45,21814.4,22170.85,39814571.0,42513300000.0
2020-12-02,22149.35,22371.55,21961.45,22319.0,33714679.0,35238500000.0
2020-12-03,22458.75,22458.8,22147.3,22202.2,48113295.0,50425500000.0
2020-12-04,22222.25,22347.85,22130.3,22309.8,32350317.0,34637600000.0
2020-12-07,22333.3,22482.9,22271.0,22440.85,29577790.0,30541500000.0
2020-12-08,22484.35,22737.95,22387.35,22617.35,44052151.0,47136899999.99999
2020-12-09,22799.95,22895.5,22720.5,22803.45,44630681.0,44444799999.99999
2020-12-10,22693.95,22809.55,22606.6,22755.75,28045567.0,33139699999.999996
2020-12-11,22754.5,22901.75,22541.1,22664.0,28151650.0,32525000000.0
2020-12-14,22786.0,22792.45,22487.3,22746.7,30545890.0,30931900000.0
2020-12-15,22656.35,22779.7,22608.35,22715.1,29851045.0,33023500000.0
2020-12-16,22830.4,22933.8,22701.55,22906.25,26638272.0,30895500000.0
2020-12-17,22913.15,22960.5,22835.4,22892.25,23025731.0,28343400000.0
2020-12-18,23173.15,23416.5,23148.5,23256.55,61323723.0,69187100000.0
2020-12-21,23233.5,23506.7,22458.15,22844.6,40599903.0,45909900000.0
2020-12-22,22921.85,23680.9,22745.25,23611.6,43271885.0,50760000000.0
2020-12-23,23787.8,24228.8,23758.4,24167.75,87281899.0,75569000000.0
2020-12-24,24163.2,24163.2,23828.05,24009.25,31508625.0,32429000000.0
2020-12-28,24065.4,24192.05,24037.8,24100.3,19567634.0,24449800000.0
2020-12-29,24093.05,24424.2,24090.3,24274.05,33910797.0,35599300000.0
2020-12-30,24312.5,24394.75,24176.25,24330.05,29975991.0,35110700000.0
2020-12-31,24255.95,24295.2,24137.8,24251.35,26258458.0,35083100000.0
2021-01-01,24300.2,24500.7,24288.95,24456.1,17779240.0,22946700000.0
2021-01-04,24612.05,25158.85,24508.95,25110.05,33792678.0,45430100000.0
2021-01-05,25057.65,25824.15,25029.85,25769.15,55878856.0,70481900000.0
2021-01-06,25841.3,26036.7,25240.5,25419.15,51057329.0,70024900000.0
2021-01-07,25692.05,25702.3,25131.9,25251.2,38376609.0,47891500000.0
2021-01-08,25558.3,26227.5,25523.75,26162.4,81064961.0,81095300000.0
2021-01-11,26703.2,27095.75,26528.0,27027.7,100770331.0,109750300000.0
2021-01-12,27008.0,27127.25,26805.0,26982.1,47671229.0,51989100000.0
2021-01-13,27077.7,27103.9,26737.4,27004.3,60855167.0,63897200000.0
2021-01-14,26804.65,27176.5,26245.1,26965.55,128928435.0,120405400000.00002
2021-01-15,26939.7,27037.65,26301.4,26362.8,76562944.0,82359100000.0
2021-01-18,26395.6,26423.6,25830.4,25916.25,54386289.0,58251899999.99999
2021-01-19,26080.1,26254.05,25987.3,26043.5,41616547.0,50218300000.0
2021-01-20,26147.2,26758.1,26142.95,26619.7,54117134.0,61730600000.00001
2021-01-21,26808.5,26872.95,26321.8,26450.15,41366484.0,47834600000.0
2021-01-22,26316.55,26667.55,26292.8,26489.75,36897218.0,46798600000.0
2021-01-25,26607.65,26685.8,25911.8,26023.3,29150368.0,37989000000.0
2021-01-27,26073.1,26236.55,25628.7,25865.3,58662059.0,59248100000.00001
2021-01-28,25639.9,25807.65,25239.7,25301.25,36644329.0,41192000000.0
2021-01-29,25516.8,25539.85,24559.65,24645.75,49103602.0,61035600000.00001
2021-02-01,24709.25,25139.15,24308.9,24922.7,45600862.0,52743100000.00001
2021-02-02,25277.45,25574.75,25107.2,25447.8,38519659.0,44858500000.0
2021-02-03,25590.05,25949.7,25341.4,25680.9,35527910.0,43030300000.0
2021-02-04,25749.7,25862.5,25505.25,25570.05,24592164.0,28910400000.0
2021-02-05,25689.7,25733.5,25188.4,25331.6,26422594.0,31308500000.0
2021-02-08,25588.5,26028.0,25415.95,25915.6,34877611.0,41233100000.00001
2021-02-09,25933.8,26301.2,25659.9,25779.15,52454589.0,47625800000.0
2021-02-10,25779.9,25941.05,25570.2,25885.3,28434550.0,33832800000.000004
2021-02-11,25860.85,26080.15,25795.85,26043.45,23498725.0,28719800000.0
2021-02-12,26111.8,26455.05,26012.25,26093.8,43820995.0,45556600000.0
2021-02-15,26243.1,26279.3,25959.1,26001.1,23623028.0,31118000000.0
2021-02-16,26130.4,26167.85,25519.95,25613.95,32987890.0,44102700000.00001
2021-02-17,25610.4,25672.25,25234.7,25282.95,24272603.0,36624600000.0
2021-02-18,25270.95,25686.85,25262.65,25618.55,34277793.0,50117299999.99999
2021-02-19,25634.95,25676.0,25292.65,25503.2,29205317.0,37971200000.0
2021-02-22,25579.75,25617.35,24646.45,24766.45,36356027.0,46398800000.0
2021-02-23,24933.7,25199.6,24709.15,24807.8,32326536.0,41323800000.0
2021-02-24,24814.55,24872.35,24518.7,24779.4,19719480.0,27482399999.999996
2021-02-25,24979.0,25199.8,24830.7,24872.45,34541172.0,43990800000.0
2021-02-26,24611.2,24689.0,24212.8,24301.45,49174264.0,60049200000.0
2021-03-01,24494.65,24846.1,24451.45,24556.3,25641372.0,31730600000.0
2021-03-02,24809.7,25435.4,24770.35,25301.85,42230950.0,47771000000.0
2021-03-03,25582.6,25814.9,25331.4,25772.65,32585369.0,41558000000.0
2021-03-04,25471.7,25981.35,25450.45,25631.85,42359900.0,50134200000.0
2021-03-05,25504.7,25697.75,25113.45,25229.6,63968631.0,49404500000.0
2021-03-08,25368.2,25549.3,25259.6,25347.95,29238682.0,29648200000.0
2021-03-09,25388.8,25685.8,25095.35,25582.35,30482012.0,32728700000.0
2021-03-10,25862.05,26136.55,25782.3,26010.1,47971930.0,57973600000.0
