Date,Open,High,Low,Close,Volume,Turnover
2012-11-30,4638.3,4677.8,4638.3,4675.25,1105441017.0,191221200000.0
2012-12-03,4674.55,4695.1,4670.75,4685.05,693913465.0,110599500000.0
2012-12-04,4682.8,4705.75,4677.4,4701.45,687084393.0,117618700000.00002
2012-12-05,4711.4,4726.15,4707.05,4712.1,708413389.0,121744300000.0
2012-12-06,4726.65,4746.8,4675.15,4740.2,752757532.0,127118300000.0
2012-12-07,4742.1,4758.05,4712.3,4724.25,725274009.0,125149400000.0
2012-12-10,4729.3,4737.55,4715.95,4731.9,581711921.0,100997300000.0
2012-12-11,4740.4,4771.8,4689.65,4716.25,714761610.0,131949900000.0
2012-12-12,4727.0,4735.25,4700.0,4709.85,617782124.0,123447000000.0
2012-12-13,4716.85,4724.35,4667.15,4674.05,682370645.0,131117600000.0
2012-12-14,4671.55,4701.75,4667.0,4698.8,553144478.0,105302099999.99998
2012-12-17,4688.2,4710.6,4688.2,4693.95,526954349.0,101865800000.0
2012-12-18,4702.7,4731.9,4670.9,4727.85,718276455.0,130584700000.0
2012-12-19,4739.65,4761.3,4739.65,4755.3,722870046.0,132738400000.0
2012-12-20,4757.75,4757.75,4720.05,4746.4,614105201.0,111203400000.0
2012-12-21,4730.35,4730.35,4683.1,4686.9,606761745.0,112978500000.0
2012-12-24,4698.75,4705.0,4687.6,4695.0,430363478.0,71975100000.0
2012-12-26,4700.25,4739.75,4700.25,4731.6,505056409.0,74668800000.0
2012-12-27,4745.5,4746.9,4702.15,4706.35,729772544.0,120656400000.0
2012-12-28,4716.05,4742.55,4715.1,4738.3,532670106.0,82177200000.0
2012-12-31,4734.35,4748.65,4734.35,4743.45,442325743.0,66651899999.99999
2013-01-01,4761.8,4792.9,4761.8,4786.2,463144326.0,72885900000.0
2013-01-02,4804.15,4830.9,4804.15,4818.9,613767891.0,106431700000.0
2013-01-03,4831.65,4839.85,4814.8,4835.7,640778644.0,112477200000.0
2013-01-04,4837.15,4846.35,4816.55,4844.0,743342265.0,114632400000.0
2013-01-07,4858.65,4861.35,4823.9,4831.45,742363616.0,113354200000.0
2013-01-08,4828.7,4840.75,4811.25,4837.95,628814618.0,108563700000.00002
2013-01-09,4840.65,4857.75,4808.05,4815.75,821766995.0,126195500000.0
2013-01-10,4831.25,4843.15,4792.65,4809.2,766587245.0,117887200000.0
2013-01-11,4833.6,4836.0,4770.55,4778.15,644547668.0,131046299999.99998
2013-01-14,4787.0,4843.6,4779.8,4836.7,574456297.0,120026800000.0
2013-01-15,4844.35,4867.8,4833.6,4858.9,600713885.0,122980800000.0
2013-01-16,4854.7,4860.75,4801.05,4807.55,601240983.0,120570400000.00002
2013-01-17,4807.3,4842.1,4803.8,4831.35,584896236.0,129329900000.0
2013-01-18,4842.85,4861.7,4834.4,4844.05,622166307.0,141550000000.0
2013-01-21,4855.9,4862.3,4845.4,4856.0,531437438.0,110031299999.99998
2013-01-22,4854.9,4872.7,4817.6,4822.35,581198658.0,118115300000.0
2013-01-23,4824.95,4841.35,4786.8,4814.8,681086961.0,120621000000.0
2013-01-24,4809.95,4820.95,4758.25,4763.85,889680966.0,142353900000.0
2013-01-25,4766.9,4819.5,4757.85,4816.45,819234194.0,123655100000.0
2013-01-28,4820.7,4831.05,4808.8,4818.3,544113756.0,103798000000.0
2013-01-29,4812.7,4845.7,4790.9,4794.8,727496523.0,143474200000.0
2013-01-30,4803.35,4814.75,4788.85,4797.15,611815741.0,115131500000.0
2013-01-31,4791.5,4803.65,4784.2,4795.3,918873976.0,154227300000.0
2013-02-01,4798.9,4814.5,4769.1,4775.9,672545141.0,114708300000.0
2013-02-04,4790.7,4802.7,4755.55,4759.25,583134307.0,108929300000.0
2013-02-05,4737.4,4743.5,4723.15,4733.6,564375371.0,103907400000.0
2013-02-06,4751.15,4761.4,4734.55,4738.1,596189475.0,109247300000.0
2013-02-07,4725.2,4753.9,4705.9,4713.25,568309551.0,105735800000.0
2013-02-08,4707.9,4721.0,4668.9,4682.55,597349441.0,118448600000.0
2013-02-11,4691.85,4692.25,4668.8,4677.85,423362594.0,87873500000.0
2013-02-12,4675.9,4693.2,4659.85,4690.3,669280126.0,94142900000.00002
2013-02-13,4701.85,4726.5,4682.9,4688.45,574689290.0,104612600000.0
2013-02-14,4688.5,4693.0,4642.3,4650.35,648543851.0,121607800000.0
2013-02-15,4634.8,4653.85,4616.9,4647.25,564577554.0,95157200000.0
2013-02-18,4647.95,4669.0,4646.55,4659.6,419459135.0,75426100000.0
2013-02-19,4660.75,4701.75,4652.1,4697.1,467442574.0,76169000000.0
2013-02-20,4712.0,4718.1,4696.0,4698.35,589626136.0,95362800000.0
2013-02-21,4679.4,4679.4,4617.2,4621.75,559255429.0,127053799999.99998
2013-02-22,4613.75,4640.45,4607.9,4621.8,486078552.0,93538000000.0
2013-02-25,4633.4,4638.25,4590.5,4611.65,567835737.0,91633700000.00002
2013-02-26,4602.25,4602.25,4529.2,4537.1,538534011.0,98594100000.0
2013-02-27,4550.45,4583.25,4527.3,4568.2,697288854.0,113807200000.0
2013-02-28,4589.25,4608.5,4464.7,4477.5,1324765922.0,212231100000.0
2013-03-01,4483.0,4515.75,4475.3,4499.75,670128620.0,116647800000.0
2013-03-04,4491.35,4491.35,4450.6,4470.15,779974842.0,98785400000.00002
2013-03-05,4483.65,4542.5,4483.65,4539.0,662436703.0,103122099999.99998
2013-03-06,4557.1,4581.1,4555.25,4570.45,641064898.0,105787200000.0
2013-03-07,4560.8,4608.35,4560.8,4601.55,513784231.0,94456700000.0
2013-03-08,4613.0,4664.35,4613.0,4660.65,572770298.0,106422000000.0
2013-03-11,4661.0,4682.7,4653.85,4661.25,487508823.0,95253500000.0
2013-03-12,4662.65,4669.85,4622.5,4636.9,493675568.0,91102500000.0
2013-03-13,4620.4,4620.4,4579.45,4585.0,495844749.0,86834800000.0
2013-03-14,4582.15,4631.45,4540.4,4625.75,581968423.0,113345600000.0
2013-03-15,4629.15,4655.85,4594.55,4598.2,615887464.0,117853300000.0
2013-03-18,4566.95,4583.2,4556.0,4572.65,416772557.0,81857500000.0
2013-03-19,4586.1,4587.45,4492.2,4500.85,624037871.0,126559400000.0
2013-03-20,4497.75,4500.15,4438.0,4446.05,740546421.0,117193300000.0
2013-03-21,4452.65,4489.3,4407.45,4413.5,661077842.0,115911100000.0
2013-03-22,4413.95,4431.75,4386.3,4404.5,607737983.0,98532700000.0
2013-03-25,4436.1,4453.65,4382.5,4390.3,593864153.0,95272300000.0
2013-03-26,4379.0,4400.55,4376.85,4394.6,488800196.0,82726400000.0
2013-03-28,4397.85,4444.15,4370.15,4438.35,740669186.0,134850400000.00002
2013-04-01,4449.35,4471.2,4441.4,4465.6,437234665.0,65952400000.0
2013-04-02,4460.9,4511.2,4459.35,4508.8,515164915.0,82590500000.0
2013-04-03,4504.0,4515.3,4442.05,4457.2,631450536.0,98595300000.0
2013-04-04,4433.2,4433.4,4373.25,4378.65,520184267.0,86789300000.0
2013-04-05,4373.6,4386.5,4353.35,4366.65,497281859.0,90611500000.0
2013-04-08,4365.65,4381.3,4358.5,4361.15,377216908.0,65664700000.0
2013-04-09,4379.15,4404.0,4319.15,4323.4,474927172.0,88661400000.0
2013-04-10,4349.1,4370.45,4305.0,4366.45,522235755.0,91061500000.0
2013-04-11,4393.65,4397.8,4353.7,4388.05,486208423.0,98575100000.0
2013-04-12,4343.65,4362.85,4335.6,4352.75,432386104.0,105414300000.0
2013-04-15,4338.55,4395.7,4335.65,4376.05,469185445.0,109508200000.0
2013-04-16,4368.65,4463.6,4368.65,4457.55,528401499.0,101445800000.0
2013-04-17,4471.2,4496.25,4449.9,4461.75,588553853.0,124512099999.99998
2013-04-18,4457.7,4532.65,4457.7,4526.8,519364950.0,110870900000.0
2013-04-22,4531.75,4581.05,4531.75,4574.4,593373532.0,107570000000.0
2013-04-23,4581.05,4581.05,4540.6,4572.4,544324030.0,94519000000.0
2013-04-25,4586.15,4628.25,4586.15,4624.3,678171060.0,149803100000.0
2013-04-26,4615.95,4620.65,4583.95,4591.65,497774791.0,107321800000.0
2013-04-29,4595.55,4628.15,4593.0,4620.9,470178715.0,90344400000.0
2013-04-30,4640.05,4658.35,4595.2,4641.75,551857569.0,115631500000.0
2013-05-02,4630.4,4706.4,4630.4,4695.05,562600174.0,121163799999.99998
2013-05-03,4692.1,4696.6,4651.05,4659.1,573313452.0,113367099999.99998
2013-05-06,4659.55,4688.3,4652.25,4685.6,467999582.0,85414800000.0
2013-05-07,4694.7,4741.6,4694.7,4737.55,518889030.0,101085900000.0
2013-05-08,4751.7,4760.85,4725.25,4754.45,524008420.0,94151200000.00002
2013-05-09,4760.0,4764.0,4731.1,4737.7,495415859.0,95052000000.0
2013-05-10,4735.6,4774.4,4735.6,4769.2,451334686.0,91423700000.00002
2013-05-11,4765.1,4783.8,4765.1,4779.75,57038822.0,8369700000.0
2013-05-13,4773.9,4776.45,4684.35,4689.75,425934801.0,80091700000.0
2013-05-14,4694.8,4721.5,4684.35,4702.5,407804938.0,84493000000.0
2013-05-15,4718.55,4815.05,4718.55,4810.95,617235740.0,122562099999.99998
2013-05-16,4799.8,4844.9,4799.8,4830.25,596788586.0,119292700000.0
2013-05-17,4832.75,4853.55,4814.55,4847.1,600740997.0,108989599999.99998
2013-05-20,4854.95,4877.65,4815.0,4821.95,517751037.0,101556500000.0
2013-05-21,4819.05,4833.75,4780.3,4788.2,485135923.0,96389700000.0
2013-05-22,4798.3,4814.05,4753.15,4766.85,478322366.0,102555800000.0
2013-05-23,4737.3,4751.6,4659.85,4668.2,620703121.0,129402700000.0
2013-05-24,4695.4,4699.9,4644.6,4685.6,485605889.0,103493400000.0
2013-05-27,4690.45,4764.35,4684.4,4756.4,387208816.0,88712400000.0
2013-05-28,4759.0,4789.25,4743.95,4777.05,440132376.0,95177000000.0
2013-05-29,4781.75,4783.9,4745.0,4766.65,457012678.0,90918300000.0
2013-05-30,4745.1,4777.7,4745.1,4774.0,623688138.0,133421600000.0
2013-05-31,4759.2,4759.2,4675.8,4681.45,634656843.0,133052200000.0
2013-06-03,4688.6,4693.65,4640.85,4659.3,452970666.0,92958300000.0
2013-06-04,4662.0,4695.5,4645.15,4652.55,444446995.0,89869400000.0
2013-06-05,4644.35,4663.25,4629.95,4656.5,442402779.0,80294400000.0
2013-06-06,4634.55,4676.6,4619.05,4653.4,458826906.0,86813200000.0
2013-06-07,4640.7,4687.8,4615.2,4621.1,459633378.0,85586400000.0
2013-06-10,4638.75,4656.7,4590.55,4604.4,479486471.0,78542300000.0
2013-06-11,4582.7,4593.95,4523.95,4529.85,603589439.0,107817600000.0
2013-06-12,4516.0,4526.0,4487.8,4502.2,540303914.0,107102300000.0
2013-06-13,4464.05,4478.05,4441.75,4447.4,504585345.0,96020100000.0
2013-06-14,4480.85,4533.45,4480.85,4525.95,473273514.0,90516600000.0
2013-06-17,4533.9,4560.25,4498.7,4557.5,430098635.0,81106500000.0
2013-06-18,4553.05,4574.4,4534.45,4540.7,470609443.0,83548200000.0
2013-06-19,4534.95,4556.45,4523.45,4552.7,441839326.0,82724400000.0
2013-06-20,4504.65,4504.65,4424.45,4429.65,522559010.0,105860300000.0
2013-06-21,4415.25,4446.8,4392.15,4420.15,606401247.0,109513200000.0
2013-06-24,4400.8,4400.8,4331.7,4345.6,532405519.0,97097400000.0
2013-06-25,4356.45,4389.2,4317.7,4350.1,630184264.0,110791700000.0
2013-06-26,4365.5,4371.85,4330.1,4335.5,509314919.0,94066299999.99998
2013-06-27,4377.0,4400.55,4360.3,4393.9,677161821.0,136496400000.0
2013-06-28,4441.35,4516.35,4441.35,4510.9,610394037.0,140426800000.0
2013-07-01,4509.35,4574.55,4506.5,4572.05,550855369.0,97643900000.0
2013-07-02,4564.65,4579.3,4539.55,4542.8,501373283.0,94164000000.0
2013-07-03,4511.2,4511.2,4467.55,4473.35,515732397.0,92141400000.0
2013-07-04,4490.55,4525.8,4482.8,4517.7,609349860.0,98301500000.0
2013-07-05,4555.45,4566.6,4528.65,4535.8,426353502.0,78213200000.0
2013-07-08,4511.15,4515.2,4470.6,4501.25,465418161.0,85808700000.00002
2013-07-09,4518.9,4542.0,4518.9,4539.95,467660444.0,87062300000.0
2013-07-10,4548.6,4556.85,4504.05,4511.4,449904083.0,85815400000.00002
2013-07-11,4562.3,4600.15,4562.3,4586.45,430049554.0,82610600000.0
2013-07-12,4626.05,4636.7,4595.35,4630.95,416783633.0,100016700000.0
2013-07-15,4619.55,4659.2,4615.05,4655.7,491513328.0,82141700000.0
2013-07-16,4586.15,4604.4,4573.55,4596.5,549743024.0,99918700000.00002
2013-07-17,4609.1,4623.55,4567.45,4597.7,641041143.0,133129400000.0
2013-07-18,4606.15,4654.6,4601.4,4647.55,529156560.0,119515400000.00002
2013-07-19,4661.8,4662.2,4627.15,4632.75,498270797.0,118399800000.0
2013-07-22,4618.65,4656.55,4618.65,4631.1,393750884.0,84012099999.99998
2013-07-23,4652.9,4673.0,4652.9,4660.75,446631853.0,92954300000.0
2013-07-24,4629.4,4635.45,4570.2,4588.25,510324658.0,111956900000.0
2013-07-25,4574.15,4585.45,4526.25,4531.8,688570828.0,138916900000.0
2013-07-26,4552.1,4557.85,4491.65,4507.25,525522677.0,111023799999.99998
2013-07-29,4496.3,4500.2,4456.75,4459.9,463944315.0,85296100000.0
2013-07-30,4462.5,4471.95,4386.65,4390.35,536961572.0,97857000000.0
2013-07-31,4376.95,4383.35,4319.7,4379.65,724307725.0,140381100000.0
2013-08-01,4402.7,4428.4,4322.25,4354.0,701539684.0,124628700000.00002
2013-08-02,4369.35,4376.8,4290.15,4314.95,666357410.0,110726000000.0
2013-08-05,4320.15,4339.95,4299.45,4323.35,562802292.0,93876600000.0
2013-08-06,4305.15,4305.15,4199.55,4214.15,617918538.0,103950900000.0
2013-08-07,4217.8,4240.5,4184.85,4213.85,677807191.0,119978400000.0
2013-08-08,4208.45,4255.3,4208.45,4250.35,551636280.0,106266600000.0
2013-08-12,4279.1,4311.8,4249.55,4293.2,534679026.0,107937200000.0
2013-08-13,4286.75,4363.7,4276.1,4360.65,585815376.0,110373799999.99998
2013-08-14,4372.5,4398.05,4362.45,4392.05,616227453.0,109828700000.00002
2013-08-16,4365.6,4368.25,4217.1,4224.3,631317873.0,133861500000.0
2013-08-19,4214.55,4214.55,4114.85,4151.95,565562909.0,107270800000.0
2013-08-20,4109.75,4149.05,4077.85,4138.4,627527414.0,119280900000.0
2013-08-21,4202.25,4209.55,4048.55,4069.45,660888077.0,131538500000.0
2013-08-22,4052.95,4142.7,4032.15,4136.1,651091263.0,132935200000.0
2013-08-23,4152.05,4187.7,4124.75,4183.65,564174054.0,116275400000.00002
2013-08-26,4203.95,4228.0,4179.25,4194.5,538070771.0,99112500000.0
2013-08-27,4163.3,4163.3,4054.7,4060.7,623450162.0,117508300000.0
2013-08-28,4022.8,4067.3,3937.7,4047.7,731423032.0,150131700000.0
2013-08-29,4068.5,4141.7,4062.9,4132.8,830816825.0,154805400000.0
2013-08-30,4134.7,4187.35,4103.35,4175.85,724189635.0,163286700000.0
2013-09-02,4182.65,4241.75,4182.65,4235.25,522952550.0,93693400000.0
2013-09-03,4253.85,4256.2,4082.5,4092.9,591754990.0,111362500000.0
2013-09-04,4104.1,4171.0,4084.7,4164.5,544347216.0,108689000000.0
2013-09-05,4234.15,4282.35,4234.15,4264.05,685155442.0,140015200000.0
2013-09-06,4281.6,4323.05,4248.7,4319.4,630434323.0,129939000000.0
2013-09-10,4361.05,4467.2,4361.05,4463.55,644262600.0,146626900000.0
2013-09-11,4458.9,4496.2,4434.0,4489.45,785155221.0,134421200000.00002
2013-09-12,4503.7,4504.85,4423.05,4445.95,774429178.0,126101400000.0
2013-09-13,4433.1,4471.0,4430.6,4450.45,617934505.0,106909300000.0
2013-09-16,4507.15,4517.3,4412.6,4440.9,607696184.0,118862600000.0
2013-09-17,4429.95,4448.3,4414.6,4444.5,400306038.0,85537800000.0
2013-09-18,4457.55,4487.55,4440.9,4478.35,418759586.0,84755300000.0
2013-09-19,4576.0,4643.0,4576.0,4627.85,791378981.0,173504000000.0
2013-09-20,4622.35,4636.85,4503.05,4560.1,867544889.0,178821800000.0
2013-09-23,4516.3,4549.15,4471.55,4482.0,508956905.0,106401200000.00002
2013-09-24,4459.8,4515.35,4459.8,4484.1,497898648.0,108920900000.0
2013-09-25,4490.05,4497.45,4432.65,4477.05,557068837.0,108307600000.0
2013-09-26,4476.75,4503.25,4472.05,4482.3,605452681.0,119534100000.0
2013-09-27,4497.65,4502.8,4448.8,4455.95,460650998.0,91724300000.0
2013-09-30,4433.85,4434.0,4381.6,4392.05,420953347.0,89714200000.0
2013-10-01,4405.0,4425.75,4367.15,4422.9,448828137.0,86396900000.0
2013-10-03,4448.0,4517.15,4443.25,4512.65,551207897.0,117159700000.0
2013-10-04,4499.35,4543.4,4499.1,4516.15,536091228.0,101112000000.0
2013-10-07,4505.9,4524.95,4471.2,4522.8,430670903.0,87823500000.0
2013-10-08,4569.15,4573.85,4528.25,4536.45,518950128.0,99200900000.0
2013-10-09,4512.3,4596.75,4505.75,4592.45,585281390.0,111707099999.99998
2013-10-10,4589.8,4617.0,4582.85,4607.5,499752037.0,100132400000.0
2013-10-11,4661.35,4661.35,4627.75,4651.8,548356069.0,119459200000.0
2013-10-14,4651.45,4675.8,4649.55,4665.95,480822006.0,93325300000.0
2013-10-15,4689.9,4696.75,4623.35,4639.5,585376032.0,105418100000.0
2013-10-17,4646.45,4659.0,4604.9,4612.05,574115740.0,116797200000.0
2013-10-18,4628.5,4713.4,4628.5,4706.9,590432109.0,118164900000.0
2013-10-21,4715.55,4737.0,4703.15,4731.0,630433420.0,114675800000.0
2013-10-22,4723.95,4749.05,4723.9,4738.35,687922994.0,107197400000.0
2013-10-23,4746.1,4752.1,4680.5,4723.5,636990241.0,113000200000.0
2013-10-24,4715.35,4773.8,4700.55,4713.0,633507947.0,112949300000.0
2013-10-25,4705.35,4715.05,4684.2,4693.4,453650743.0,90467200000.0
2013-10-28,4699.5,4710.0,4652.3,4656.85,436033418.0,82683000000.0
2013-10-29,4660.4,4744.95,4640.05,4741.1,576422286.0,118506400000.0
2013-10-30,4751.05,4775.8,4745.6,4764.3,537298099.0,113174800000.0
2013-10-31,4755.45,4811.15,4755.45,4804.85,820077988.0,154009600000.0
2013-11-01,4798.4,4833.95,4798.4,4823.0,818573210.0,136363100000.0
2013-11-03,4843.2,4847.05,4836.15,4840.15,154296117.0,19444700000.0
2013-11-05,4815.85,4836.95,4790.35,4808.2,712156962.0,121583799999.99998
2013-11-06,4813.1,4827.5,4781.05,4784.65,598400277.0,102739800000.0
2013-11-07,4794.2,4831.95,4748.3,4752.0,606093919.0,111120900000.0
2013-11-08,4741.6,4754.35,4710.1,4725.9,530591303.0,108046800000.0
2013-11-11,4710.0,4725.8,4675.55,4680.35,511163730.0,103673600000.0
2013-11-12,4686.8,4701.65,4634.3,4637.35,527530071.0,101265500000.0
2013-11-13,4623.65,4654.15,4605.15,4614.65,508270414.0,109222500000.0
2013-11-14,4648.3,4698.2,4648.3,4670.1,466180382.0,97258900000.0
2013-11-18,4706.9,4763.3,4706.9,4760.65,500152067.0,101863000000.0
2013-11-19,4764.75,4779.45,4754.2,4771.75,551533871.0,103019700000.0
2013-11-20,4762.45,4778.05,4709.5,4720.05,599711558.0,103254500000.0
2013-11-21,4702.65,4702.65,4623.85,4631.85,486703435.0,94761500000.0
2013-11-22,4653.25,4668.95,4617.15,4632.45,438104233.0,84266600000.0
2013-11-25,4661.35,4719.95,4661.35,4716.0,428712454.0,92632800000.0
2013-11-26,4706.35,4718.75,4673.15,4679.15,680340969.0,145323900000.0
2013-11-27,4683.0,4690.1,4659.25,4679.85,458159638.0,92923300000.0
2013-11-28,4704.55,4722.7,4696.5,4708.8,720142017.0,120469100000.0
2013-11-29,4717.15,4773.5,4717.15,4770.1,578139547.0,96601400000.0
2013-12-02,4770.85,4812.4,4770.85,4804.4,498158889.0,91766800000.0
2013-12-03,4796.2,4815.95,4788.7,4795.9,519665252.0,94262099999.99998
2013-12-04,4787.65,4803.75,4758.85,4764.55,695838009.0,98793500000.0
2013-12-05,4836.5,4857.85,4809.85,4815.0,637327138.0,124029100000.0
2013-12-06,4811.9,4838.05,4809.25,4830.8,534043508.0,99281600000.0
2013-12-09,4938.75,4938.75,4887.7,4898.15,598463367.0,126052400000.0
2013-12-10,4893.4,4894.95,4855.4,4873.8,615540644.0,130825600000.0
2013-12-11,4857.7,4865.85,4835.65,4855.6,482924059.0,95828900000.0
2013-12-12,4834.8,4840.35,4806.35,4810.55,460467755.0,87454100000.0
2013-12-13,4785.6,4791.3,4752.3,4756.05,458384577.0,99359599999.99998
2013-12-16,4759.05,4773.55,4746.25,4756.0,437090583.0,94283400000.0
2013-12-17,4774.8,4786.25,4745.2,4748.5,473504130.0,101212900000.00002
2013-12-18,4743.45,4817.55,4743.45,4809.65,607175074.0,128734200000.0
2013-12-19,4834.7,4841.75,4769.8,4780.6,760359446.0,136088600000.0
2013-12-20,4788.6,4868.1,4787.1,4861.65,615900300.0,117483799999.99998
2013-12-23,4857.75,4901.1,4857.75,4878.85,587790997.0,98375900000.0
2013-12-24,4888.15,4896.6,4868.8,4876.1,538207900.0,89174800000.0
2013-12-26,4880.6,4905.65,4876.9,4887.85,764371429.0,117843600000.0
2013-12-27,4900.45,4922.75,4900.45,4914.7,489196951.0,80275200000.0
2013-12-30,4931.3,4937.25,4887.65,4899.95,436835626.0,78943600000.0
2013-12-31,4914.2,4921.0,4898.45,4914.85,478113332.0,71503100000.0
2014-01-01,4928.8,4932.0,4915.95,4921.25,475576268.0,55021000000.0
2014-01-02,4922.5,4961.45,4842.55,4848.95,785294354.0,112799100000.0
2014-01-03,4830.15,4857.0,4814.85,4850.65,551021592.0,98328200000.0
2014-01-06,4858.85,4858.85,4829.65,4845.05,518164116.0,94900800000.0
2014-01-07,4854.65,4868.25,4811.45,4820.25,639875395.0,107162700000.0
2014-01-08,4832.9,4849.0,4822.3,4833.55,625371696.0,111734200000.0
2014-01-09,4839.4,4844.9,4806.25,4820.15,575010999.0,106729300000.0
2014-01-10,4828.4,4868.45,4798.05,4813.95,583498105.0,123126600000.0
2014-01-13,4825.1,4877.8,4825.1,4869.95,473319730.0,99809700000.0
2014-01-14,4861.3,4875.95,4844.95,4850.75,421986727.0,82558799999.99998
2014-01-15,4867.15,4902.2,4867.15,4899.7,507912162.0,106830300000.0
2014-01-16,4913.2,4917.2,4882.35,4891.4,473078584.0,107618799999.99998
2014-01-17,4883.45,4896.55,4832.95,4841.3,490382017.0,117797200000.0
2014-01-20,4840.3,4880.0,4833.0,4878.25,438477216.0,92344100000.0
2014-01-21,4889.9,4900.45,4876.7,4886.7,455554646.0,97451900000.0
2014-01-22,4884.05,4911.15,4872.65,4903.95,442713988.0,97484200000.0
2014-01-23,4894.25,4909.95,4892.55,4903.5,427727014.0,96975800000.0
2014-01-24,4875.25,4893.2,4835.15,4836.7,448549342.0,99895100000.0
2014-01-27,4780.95,4780.95,4722.45,4725.6,554711198.0,111403100000.0
2014-01-28,4723.25,4748.3,4694.0,4720.6,557172172.0,119413400000.0
2014-01-29,4746.05,4756.45,4714.1,4720.6,467843905.0,103246900000.0
2014-01-30,4680.9,4680.9,4645.25,4675.1,683730592.0,133869300000.0
2014-01-31,4685.3,4714.65,4680.35,4709.15,531659255.0,102634800000.0
2014-02-03,4690.15,4702.0,4643.65,4648.55,448706307.0,90951900000.0
2014-02-04,4609.8,4662.25,4596.05,4652.5,535569356.0,106867000000.0
2014-02-05,4656.35,4676.25,4632.9,4671.85,480236553.0,102108200000.0
2014-02-06,4680.55,4695.75,4638.05,4681.35,496107496.0,107118400000.0
2014-02-07,4711.15,4713.05,4679.85,4701.7,490834323.0,99081600000.0
2014-02-10,4709.45,4714.0,4688.45,4692.55,428598632.0,83247300000.0
2014-02-11,4705.0,4713.75,4693.95,4699.6,397523690.0,89515000000.0
2014-02-12,4717.15,4730.25,4706.7,4711.95,411284603.0,93733300000.0
2014-02-13,4715.45,4718.55,4643.55,4650.0,430785303.0,85850000000.0
2014-02-14,4664.4,4682.4,4632.85,4677.8,427535836.0,93335400000.00002
2014-02-17,4685.15,4695.45,4672.15,4690.45,355124526.0,76949800000.0
2014-02-18,4689.65,4740.8,4688.7,4731.5,395423560.0,84388000000.0
2014-02-19,4735.3,4756.65,4733.95,4752.9,354197867.0,74264300000.0
2014-02-20,4733.1,4739.7,4713.95,4716.35,448856826.0,82724300000.0
2014-02-21,4728.15,4764.9,4728.15,4762.75,412793229.0,77064100000.0
2014-02-24,4755.3,4786.25,4752.7,4783.15,407957990.0,77502500000.0
2014-02-25,4797.6,4808.75,4780.1,4793.9,437175218.0,86289300000.0
2014-02-26,4796.9,4819.4,4796.9,4816.4,563905542.0,115470400000.00002
2014-02-28,4814.45,4852.05,4814.45,4849.5,568401781.0,141454400000.0
2014-03-03,4842.3,4857.85,4809.55,4816.3,496592115.0,97071000000.0
2014-03-04,4815.2,4875.2,4815.2,4873.2,531570531.0,106081500000.0
2014-03-05,4896.2,4906.2,4871.25,4900.85,558982948.0,110342000000.0
2014-03-06,4913.75,4961.95,4913.75,4959.1,656377306.0,120159800000.0
2014-03-07,4971.05,5040.95,4971.05,5033.85,914472382.0,184245099999.99997
2014-03-10,5010.35,5060.7,5010.35,5046.45,737157568.0,159972800000.0
2014-03-11,5048.65,5069.1,5016.4,5026.95,741470716.0,145034900000.0
2014-03-12,5017.05,5050.15,5011.6,5028.7,562040795.0,108316000000.0
2014-03-13,5016.6,5063.65,4995.85,5007.2,598453298.0,133544500000.0
2014-03-14,4977.45,5019.65,4962.95,5011.55,545213922.0,114770800000.0
2014-03-18,5031.6,5063.8,5020.8,5035.4,563025667.0,120982600000.0
2014-03-19,5047.7,5055.4,5030.95,5044.2,545243292.0,127796900000.0
2014-03-20,5032.85,5045.0,5008.5,5014.8,508813911.0,108251100000.0
2014-03-21,5037.55,5041.7,5024.45,5031.05,587523142.0,138644500000.0
2014-03-22,5036.8,5040.9,5030.0,5037.5,76401652.0,11610200000.0
2014-03-24,5049.9,5095.1,5049.9,5091.2,519220539.0,109631500000.0
2014-03-25,5071.05,5105.35,5071.05,5102.75,562887602.0,117370000000.0
2014-03-26,5121.9,5132.2,5097.05,5114.7,685260863.0,127577800000.0
2014-03-27,5121.65,5165.8,5117.4,5146.2,887309769.0,197200600000.0
2014-03-28,5170.5,5206.65,5161.1,5202.15,703647503.0,129862800000.0
2014-03-31,5224.45,5234.3,5188.05,5224.85,823691758.0,142435900000.0
2014-04-01,5244.15,5244.15,5199.4,5232.85,691765960.0,127302000000.0
2014-04-02,5261.7,5276.1,5246.25,5272.4,790584413.0,151751000000.0
2014-04-03,5281.6,5281.6,5227.6,5254.35,853998766.0,151055900000.0
2014-04-04,5257.3,5257.3,5229.7,5234.5,826038769.0,134438100000.0
2014-04-07,5236.3,5256.6,5198.5,5234.2,797272198.0,127974200000.0
2014-04-09,5254.7,5321.3,5252.6,5315.25,856241502.0,158069400000.0
2014-04-10,5322.25,5345.8,5308.8,5328.4,1042169439.0,186417800000.0
2014-04-11,5302.4,5326.85,5294.15,5317.7,847359106.0,149841900000.0
2014-04-15,5330.25,5334.9,5267.1,5278.15,678141240.0,134281200000.00002
2014-04-16,5275.0,5294.7,5222.85,5230.35,708352501.0,134914599999.99998
2014-04-17,5246.3,5312.65,5242.3,5310.75,651546530.0,134672900000.00002
2014-04-21,5321.45,5352.55,5321.45,5347.25,606036155.0,116936200000.00002
2014-04-22,5354.3,5365.8,5341.0,5346.6,683287991.0,117966400000.0
2014-04-23,5352.8,5377.95,5351.85,5362.45,849320479.0,169636400000.0
